id,title,description,property_type,bedrooms,bathrooms,price_per_night,square_feet,amenities,city,state,zipcode,country,occupancy_max,rating,reviews_count,availability_start,availability_end,host_id,created_at
d6505231-44a3-439f-927c-265378c29581,4BR Loft in Gainesville,Family-friendly neighborhood near parks and schools.,Loft,4,4,591,1903,balcony;elevator;fireplace;garden;pet_friendly;wheelchair_access;wifi,Gainesville,FL,33162,USA,8,4.48,942,2025-11-21,2025-12-02,h_4275,2025-01-04T15:35:51
9c4bbd25-d04f-402f-a1c7-1163ca8c12cf,4BR Loft in Flint,Renovated interior with open-plan living and natural light.,Loft,4,4,300,2062,dryer;fireplace;gym;heating;kitchen;parking;pool;wheelchair_access;wifi,Flint,MI,50678,USA,8,4.48,981,2025-10-31,2025-11-06,h_3784,2025-05-11T15:35:51
edb32ccc-05f9-4584-8d37-d5a77cf26c01,2BR Villa in Harrisburg,High-rise unit with expansive city views and balcony.,Villa,2,2,188,957,dryer;fireplace;gym;heating;kitchen;pet_friendly;pool;washer,Harrisburg,PA,17660,USA,4,4.29,24,2025-09-27,2025-10-06,h_6036,2025-01-15T15:35:51
f767cbb0-937b-4ca3-907a-666489a9485d,4BR Cottage in Lancaster,"Walkable location with shops, cafes, and nightlife nearby.",Cottage,4,4,360,1525,ac;elevator;gym;heating;kitchen;washer,Lancaster,PA,20269,USA,8,4.2,315,2025-10-17,2025-10-29,h_3612,2025-02-28T15:35:51
ac7c32c9-6b11-45b6-80c5-b2538ec1a6b9,3BR Studio in Kalamazoo,Boutique-style decor with comfort-focused amenities.,Studio,3,3,242,1010,balcony;dryer;elevator;fireplace;garden;pet_friendly;washer,Kalamazoo,MI,54161,USA,6,4.85,166,2025-10-18,2025-10-23,h_9736,2025-01-08T15:35:51
43357f06-e944-453f-b7a2-3a01a5cc37c7,1BR Condo in Bakersfield,Quiet residential area with quick access to downtown attractions.,Condo,1,1,131,572,ac;elevator;fireplace;heating;kitchen;parking;washer;wheelchair_access;wifi,Bakersfield,CA,95301,USA,2,4.23,658,2025-11-22,2025-12-05,h_7919,2025-08-25T15:35:51
ea173687-5e37-4144-8524-6061d8c61ef2,3BR Bungalow in Spokane,High-rise unit with expansive city views and balcony.,Bungalow,3,3,316,1325,ac;fireplace;gym;pet_friendly;pool;wheelchair_access;wifi,Spokane,WA,98058,USA,6,3.64,997,2025-11-19,2025-11-26,h_4044,2024-12-29T15:35:51
5f225b61-2ff4-481e-b2a1-02265651468d,4BR Townhouse in Nashville,Charming home with a private garden and outdoor seating.,Townhouse,4,4,298,1484,balcony;fireplace;gym;heating;pool,Nashville,TN,41078,USA,8,4.76,236,2025-09-23,2025-10-02,h_3889,2025-01-22T15:35:51
04ed107d-3a4f-493f-a621-84a9293902d7,4BR Apartment in Fort Lauderdale,Renovated interior with open-plan living and natural light.,Apartment,4,4,476,2177,balcony;elevator;heating;pet_friendly;wheelchair_access,Fort Lauderdale,FL,32290,USA,8,4.63,16,2025-11-14,2025-11-25,h_8435,2025-06-23T15:35:51
69991cc9-fed6-4953-8889-30d50c7a4f60,2BR House in Richmond,Boutique-style decor with comfort-focused amenities.,House,2,2,133,727,ac;garden;gym;heating;parking;pet_friendly;pool;washer;wifi,Richmond,VA,29112,USA,4,3.63,182,2025-11-29,2025-12-11,h_4328,2025-08-19T15:35:51
db6136f7-6183-4b1a-8007-7d7fd411837f,Duplex in Colorado Springs,Spacious layout ideal for groups and longer stays.,Duplex,0,1,115,375,ac;dryer;gym;kitchen;parking;pool,Colorado Springs,CO,86144,USA,2,3.84,594,2025-11-18,2025-11-21,h_1198,2024-12-23T15:35:51
eb220270-b030-4060-81eb-5ff40f988d8e,3BR Apartment in Chapel Hill,Spacious layout ideal for groups and longer stays.,Apartment,3,3,248,1725,ac;fireplace;garden;pet_friendly;washer,Chapel Hill,NC,28690,USA,6,3.79,378,2025-11-05,2025-11-07,h_3101,2025-08-17T15:35:51
73a9c2bb-b4c5-469f-9d36-14f28a68f1b7,5BR Villa in Canton,Charming home with a private garden and outdoor seating.,Villa,5,5,544,1880,balcony;dryer;heating;pool;washer,Canton,OH,51216,USA,10,4.06,1,2025-10-23,2025-10-28,h_6772,2025-04-01T15:35:51
68495c8f-b51a-4aa5-b06f-eec4d42ed030,2BR Duplex in Bend,Quiet residential area with quick access to downtown attractions.,Duplex,2,2,222,777,dryer;kitchen;parking;pet_friendly;wheelchair_access;wifi,Bend,OR,102138,USA,4,4.44,659,2025-10-16,2025-10-25,h_9692,2025-02-17T15:35:51
1d9255b4-4a9a-4798-ba14-706cb7059513,5BR Cottage in Arlington,High-rise unit with expansive city views and balcony.,Cottage,5,5,529,1854,dryer;fireplace;garden;gym;heating;kitchen,Arlington,TX,79718,USA,10,4.09,293,2025-12-12,2025-12-20,h_3464,2025-05-03T15:35:51
d464a9d9-159c-4d38-92a9-29d0e1549d8a,House in Alexandria,Renovated interior with open-plan living and natural light.,House,0,1,49,652,ac;balcony;garden;kitchen;pool;wheelchair_access,Alexandria,VA,27381,USA,2,3.79,900,2025-12-13,2025-12-24,h_4791,2025-01-17T15:35:51
51d2b622-9fe8-4cb0-8cdb-a7918e20b614,4BR Cottage in Newport News,Quiet residential area with quick access to downtown attractions.,Cottage,4,4,312,1723,elevator;gym;kitchen;parking;pet_friendly;pool;washer;wifi,Newport News,VA,24288,USA,8,4.82,272,2025-10-03,2025-10-15,h_6515,2024-12-28T15:35:51
2bf097e6-00fe-4fd8-9e8c-2f4d86dcadf7,4BR Townhouse in Cleveland,High-rise unit with expansive city views and balcony.,Townhouse,4,4,288,1726,ac;balcony;elevator;garden;washer;wheelchair_access,Cleveland,OH,45825,USA,8,3.9,0,2025-11-28,2025-12-11,h_7615,2025-07-14T15:35:51
2a767b33-b737-49dd-bfdd-b53881053a46,Cottage in Fresno,"Walkable location with shops, cafes, and nightlife nearby.",Cottage,0,1,113,585,balcony;dryer;elevator;garden;gym;parking;pet_friendly;pool;wifi,Fresno,CA,92285,USA,2,4.44,1,2025-09-23,2025-09-27,h_8279,2024-09-30T15:35:51
6b2b397d-6c2e-4d75-b511-02cd8bb857cc,Cottage in Kent,Family-friendly neighborhood near parks and schools.,Cottage,0,1,92,497,elevator;fireplace;garden;kitchen;parking;pool;wheelchair_access,Kent,WA,99796,USA,2,4.61,30,2025-10-19,2025-10-28,h_4161,2024-10-03T15:35:51
eebc7c83-d6de-4bf3-b135-fd0ec102454b,4BR Villa in Rochester,Sunny and modern space close to restaurants and public transport.,Villa,4,4,304,1895,balcony;dryer;kitchen;parking;pet_friendly;wheelchair_access;wifi,Rochester,MN,58970,USA,8,4.41,828,2025-11-28,2025-12-09,h_7735,2024-10-16T15:35:51
7085dd93-8123-4a97-8fea-00d7bf11024e,5BR Apartment in Yonkers,Spacious layout ideal for groups and longer stays.,Apartment,5,5,772,3496,dryer;elevator;garden;gym;heating;kitchen;wifi,Yonkers,NY,13679,USA,10,3.74,28,2025-11-28,2025-12-07,h_7532,2025-04-01T15:35:51
a5e5fc32-de1b-45ec-b861-1b72f0a1d36d,2BR Apartment in Greensboro,Family-friendly neighborhood near parks and schools.,Apartment,2,2,219,1096,ac;balcony;fireplace;gym;parking;pool;wifi,Greensboro,NC,28985,USA,4,4.59,75,2025-12-16,2025-12-20,h_9878,2025-01-05T15:35:51
16cfb0db-433d-43cc-9828-21f39a60264e,5BR Bungalow in St. Petersburg,"Walkable location with shops, cafes, and nightlife nearby.",Bungalow,5,5,604,2552,ac;elevator;fireplace;garden;gym;kitchen;washer;wheelchair_access,St. Petersburg,FL,40735,USA,10,4.86,221,2025-12-13,2025-12-23,h_4092,2024-11-13T15:35:51
0ae85a7d-4f2b-4adf-b657-e98486cf41ba,1BR Cottage in Springfield,"Walkable location with shops, cafes, and nightlife nearby.",Cottage,1,1,106,695,ac;elevator;fireplace;heating;pet_friendly;pool;wifi,Springfield,IL,63704,USA,2,4.22,8,2025-09-22,2025-10-05,h_8792,2025-05-10T15:35:51
4505c512-3e42-41f0-bcb4-c0d2f8f5e13e,2BR Apartment in Plano,Boutique-style decor with comfort-focused amenities.,Apartment,2,2,196,773,elevator;fireplace;kitchen;pool;washer,Plano,TX,78740,USA,4,4.01,1,2025-11-09,2025-11-18,h_9208,2025-07-08T15:35:51
8bb437ad-087a-453a-a51c-d50f0b357347,2BR Condo in Reading,High-rise unit with expansive city views and balcony.,Condo,2,2,179,827,ac;balcony;dryer;fireplace;heating;kitchen;pet_friendly;washer;wifi,Reading,PA,17182,USA,4,4.56,787,2025-12-05,2025-12-17,h_9080,2024-11-08T15:35:51
a0d96022-f28e-4b19-9e26-83faac7bcf86,3BR Apartment in Reading,Sunny and modern space close to restaurants and public transport.,Apartment,3,3,248,1290,ac;dryer;elevator;fireplace;garden;heating;pet_friendly;wifi,Reading,PA,16346,USA,6,4.41,541,2025-09-22,2025-09-26,h_5917,2025-03-12T15:35:51
d0200ef4-6d3a-4939-ab27-7151629fb74a,Apartment in Jackson,Boutique-style decor with comfort-focused amenities.,Apartment,0,1,51,717,gym;heating;parking;pet_friendly;pool;washer;wheelchair_access;wifi,Jackson,TN,40960,USA,2,4.77,0,2025-09-21,2025-09-30,h_7719,2024-11-23T15:35:51
f1548c6c-69c1-43e2-8c30-0fe79ee6b05d,5BR Duplex in Dearborn,Boutique-style decor with comfort-focused amenities.,Duplex,5,5,499,2879,balcony;fireplace;kitchen;pool;washer;wheelchair_access;wifi,Dearborn,MI,56611,USA,10,4.35,3,2025-12-02,2025-12-09,h_5111,2024-12-16T15:35:51
d522ce17-f0a7-4f92-bdc8-e2efe58cb5f9,3BR Bungalow in Fort Collins,Cozy retreat with fully equipped kitchen and workspace.,Bungalow,3,3,446,1313,balcony;dryer;garden;kitchen;wifi,Fort Collins,CO,87045,USA,6,4.49,523,2025-11-20,2025-11-29,h_7460,2025-09-06T15:35:51
0df9b77f-a617-4d0b-aef4-544523c11c4b,1BR Loft in Lakewood,Charming home with a private garden and outdoor seating.,Loft,1,1,134,722,balcony;dryer;garden;kitchen;parking;washer,Lakewood,CO,86781,USA,2,3.6,41,2025-10-16,2025-10-18,h_9438,2025-03-20T15:35:51
2b06453c-fce9-4992-a075-46333f21e8a1,5BR Apartment in Chandler,Sunny and modern space close to restaurants and public transport.,Apartment,5,5,437,2285,balcony;dryer;elevator;heating;kitchen;wheelchair_access;wifi,Chandler,AZ,90312,USA,10,4.48,71,2025-10-02,2025-10-14,h_9635,2025-05-19T15:35:51
332d7cfd-cd40-44d3-b8cb-77a9b1be0b11,2BR Duplex in San Diego,Boutique-style decor with comfort-focused amenities.,Duplex,2,2,276,784,dryer;elevator;fireplace;garden;gym;heating;parking;washer;wifi,San Diego,CA,93795,USA,4,3.8,446,2025-09-27,2025-10-10,h_6056,2024-10-17T15:35:51
5d8d19dc-87fe-4716-a22f-b9d6daf9a4b6,3BR Loft in Macon,Sunny and modern space close to restaurants and public transport.,Loft,3,3,194,1594,elevator;garden;heating;kitchen;pet_friendly;pool;washer;wifi,Macon,GA,37170,USA,6,3.7,467,2025-11-30,2025-12-09,h_2214,2025-09-18T15:35:51
11c302dc-12ac-46cd-b2d1-73e46bc923b3,5BR Townhouse in Lancaster,Spacious layout ideal for groups and longer stays.,Townhouse,5,5,551,2721,ac;elevator;fireplace;pet_friendly;pool;wheelchair_access,Lancaster,PA,17403,USA,10,4.76,125,2025-10-27,2025-10-30,h_3596,2025-03-28T15:35:51
d1a3d5e7-e215-4bd1-a0ba-611bcd4372d6,5BR Studio in Warren,"Walkable location with shops, cafes, and nightlife nearby.",Studio,5,5,360,3287,elevator;fireplace;garden;heating;parking;wheelchair_access;wifi,Warren,MI,53927,USA,10,4.53,176,2025-10-05,2025-10-09,h_8754,2024-12-25T15:35:51
fcab7437-cdbf-4648-82c1-55e691084594,1BR House in Champaign,Spacious layout ideal for groups and longer stays.,House,1,1,82,723,dryer;parking;pool;washer;wheelchair_access,Champaign,IL,66356,USA,2,3.88,838,2025-11-14,2025-11-27,h_8327,2025-03-20T15:35:51
ecac8a56-f79a-4293-9887-fc6e40acbf47,4BR Townhouse in Tucson,Charming home with a private garden and outdoor seating.,Townhouse,4,4,320,1550,ac;dryer;fireplace;heating;wheelchair_access;wifi,Tucson,AZ,85385,USA,8,4.56,570,2025-12-18,2025-12-24,h_4266,2024-11-20T15:35:51
e08e0351-dc96-4220-8aaa-6e1f016f7668,5BR Townhouse in Buffalo,Charming home with a private garden and outdoor seating.,Townhouse,5,5,826,2732,dryer;fireplace;garden;heating;kitchen;parking;pet_friendly;washer;wifi,Buffalo,NY,15301,USA,10,4.67,49,2025-11-04,2025-11-06,h_7776,2025-03-19T15:35:51
bc2a866b-92ca-4ab5-97d0-1791718d5a65,Cottage in Peoria,Family-friendly neighborhood near parks and schools.,Cottage,0,1,75,650,ac;balcony;elevator;garden;washer;wifi,Peoria,IL,67897,USA,2,3.87,266,2025-10-19,2025-10-21,h_6867,2024-11-08T15:35:51
7e573cf1-c8af-49a3-8032-4dc2e3170894,Studio in Corvallis,Sunny and modern space close to restaurants and public transport.,Studio,0,1,70,460,balcony;fireplace;kitchen;pet_friendly;pool;wheelchair_access;wifi,Corvallis,OR,99708,USA,2,4.36,426,2025-11-18,2025-11-20,h_2173,2025-04-06T15:35:51
0d54fda7-7eb6-4f6d-9970-4b8ae9aac2e7,2BR Cottage in Irving,Charming home with a private garden and outdoor seating.,Cottage,2,2,202,992,ac;balcony;dryer;elevator;fireplace;heating;wifi,Irving,TX,83314,USA,4,3.69,20,2025-11-08,2025-11-10,h_9436,2025-05-14T15:35:51
f5b0b4ec-c5cb-423c-a7fa-b46cbbfb13a9,Studio in Reading,Spacious layout ideal for groups and longer stays.,Studio,0,1,62,500,elevator;garden;kitchen;parking;pool;washer;wheelchair_access,Reading,PA,22590,USA,2,4.7,636,2025-11-15,2025-11-20,h_3860,2025-05-06T15:35:51
6257cb6f-0f8e-4d63-be3d-0f584393dae4,2BR Townhouse in Colorado Springs,Family-friendly neighborhood near parks and schools.,Townhouse,2,2,262,1165,ac;balcony;garden;heating;kitchen;parking;pool;washer;wifi,Colorado Springs,CO,87007,USA,4,4.34,230,2025-12-12,2025-12-21,h_5228,2025-01-24T15:35:51
27cedf8c-d25c-426c-b3f3-313f053573a4,5BR Villa in Detroit,Charming home with a private garden and outdoor seating.,Villa,5,5,408,2147,elevator;garden;heating;kitchen;parking;pool;wifi,Detroit,MI,50870,USA,10,4.74,608,2025-11-24,2025-12-06,h_9772,2024-10-07T15:35:51
72cd0ef2-ba0f-4d08-b406-62889d1c90c7,House in Everett,Spacious layout ideal for groups and longer stays.,House,0,1,131,634,garden;parking;pet_friendly;washer;wheelchair_access;wifi,Everett,WA,100507,USA,2,4.26,280,2025-11-16,2025-11-21,h_5877,2025-08-08T15:35:51
eaa30967-c109-483e-a303-bb9fb69bf636,Bungalow in Bend,Spacious layout ideal for groups and longer stays.,Bungalow,0,1,78,559,balcony;dryer;gym;heating;parking;washer,Bend,OR,101466,USA,2,4.38,553,2025-10-30,2025-11-04,h_2854,2025-02-13T15:35:51
a2134eb4-6c25-44a7-a256-63d66a5f9c7d,5BR Loft in Kent,Cozy retreat with fully equipped kitchen and workspace.,Loft,5,5,851,2105,elevator;garden;gym;heating;kitchen;parking;pet_friendly;pool;wifi,Kent,WA,103057,USA,10,3.96,11,2025-10-29,2025-11-11,h_8358,2025-03-22T15:35:51
b67ac9c1-9cb4-4ac1-acab-7c32a0476e5d,2BR House in San Antonio,Cozy retreat with fully equipped kitchen and workspace.,House,2,2,185,783,ac;garden;gym;kitchen;parking;pet_friendly;pool;wifi,San Antonio,TX,81196,USA,4,4.23,695,2025-11-07,2025-11-14,h_2578,2025-03-28T15:35:51
500cf7ad-6f78-45ee-92b4-becfd64d8a0b,Apartment in Newport News,Boutique-style decor with comfort-focused amenities.,Apartment,0,1,84,691,ac;balcony;elevator;kitchen;pool;washer,Newport News,VA,28083,USA,2,4.75,772,2025-10-14,2025-10-21,h_5021,2025-08-31T15:35:51
66b8a656-4371-4143-944b-26d54a8d1f53,3BR Duplex in Duluth,Charming home with a private garden and outdoor seating.,Duplex,3,3,278,1213,dryer;elevator;fireplace;gym;pet_friendly;pool;washer;wheelchair_access;wifi,Duluth,MN,55014,USA,6,3.88,677,2025-10-07,2025-10-17,h_9963,2024-09-28T15:35:51
2b50787a-ee65-43e0-9719-801f23b38a06,4BR Duplex in Fort Worth,"Walkable location with shops, cafes, and nightlife nearby.",Duplex,4,4,363,2045,elevator;fireplace;gym;heating;parking;washer;wheelchair_access,Fort Worth,TX,79143,USA,8,4.56,958,2025-11-26,2025-12-02,h_6884,2024-10-17T15:35:51
f17090b6-4d07-4bb2-b683-f753d6ffa2b5,4BR House in Ann Arbor,Boutique-style decor with comfort-focused amenities.,House,4,4,319,1519,balcony;dryer;elevator;gym;kitchen;parking;pet_friendly;wifi,Ann Arbor,MI,49048,USA,8,3.65,24,2025-11-11,2025-11-23,h_2832,2025-06-05T15:35:51
740a7cf9-c5d0-42b7-a5c3-09c0d8a35528,2BR Cottage in Cincinnati,Charming home with a private garden and outdoor seating.,Cottage,2,2,223,908,ac;balcony;parking;pool;wheelchair_access,Cincinnati,OH,45013,USA,4,4.37,43,2025-11-26,2025-12-03,h_3861,2025-09-02T15:35:51
509736ea-cb42-498e-9090-095855bf1c50,5BR Duplex in Chattanooga,Sunny and modern space close to restaurants and public transport.,Duplex,5,5,351,3263,balcony;dryer;elevator;garden;heating;parking;pet_friendly;washer,Chattanooga,TN,37041,USA,10,4.52,36,2025-09-21,2025-10-03,h_8275,2025-07-14T15:35:51
44dcddf2-8487-4ccf-9f54-3f35d484f6b1,4BR Duplex in Springfield,Spacious layout ideal for groups and longer stays.,Duplex,4,4,278,2097,balcony;dryer;gym;parking;pool;wheelchair_access;wifi,Springfield,OR,99044,USA,8,4.86,106,2025-12-18,2025-12-23,h_7296,2025-01-09T15:35:51
e7e39859-f4d1-4bb5-a4da-69dc47d2292d,5BR Condo in Lynn,Spacious layout ideal for groups and longer stays.,Condo,5,5,514,2144,dryer;gym;kitchen;washer;wifi,Lynn,MA,02139,USA,10,3.99,590,2025-12-18,2025-12-24,h_1840,2024-10-28T15:35:51
dd68fc47-3aef-4417-8cf1-df72064abe0d,2BR Duplex in Savannah,"Walkable location with shops, cafes, and nightlife nearby.",Duplex,2,2,163,856,ac;elevator;garden;gym;heating;parking;pet_friendly;wifi,Savannah,GA,30866,USA,4,4.3,994,2025-11-02,2025-11-15,h_2950,2025-07-15T15:35:51
3d7afc7e-6d76-4989-9bd4-3c8cfc112075,2BR Duplex in Spokane,Renovated interior with open-plan living and natural light.,Duplex,2,2,209,920,ac;balcony;elevator;heating;kitchen;pool;wifi,Spokane,WA,103097,USA,4,3.85,740,2025-12-13,2025-12-26,h_8197,2025-07-07T15:35:51
3db156ad-ad04-4c78-9d4f-8072c9ee4415,5BR House in Chicago,High-rise unit with expansive city views and balcony.,House,5,5,640,2289,fireplace;heating;parking;pet_friendly;pool,Chicago,IL,63142,USA,10,4.41,534,2025-11-20,2025-11-25,h_2673,2025-08-03T15:35:51
909202c6-6d97-4c51-9b24-eb76a3dbaf26,4BR Cottage in Lynn,Quiet residential area with quick access to downtown attractions.,Cottage,4,4,475,1530,ac;elevator;garden;heating;parking;pool;wheelchair_access;wifi,Lynn,MA,05506,USA,8,4.86,969,2025-11-29,2025-12-10,h_3533,2025-07-16T15:35:51
36c3bd3a-4116-40a1-86e2-19e31501d0d3,3BR Studio in Springfield,High-rise unit with expansive city views and balcony.,Studio,3,3,283,1650,ac;balcony;dryer;kitchen;parking;pool;washer,Springfield,IL,62168,USA,6,3.9,435,2025-12-02,2025-12-11,h_7032,2025-07-27T15:35:51
e301db04-eb27-4fd7-b25a-52d9e2d8797f,2BR Cottage in Lakewood,Spacious layout ideal for groups and longer stays.,Cottage,2,2,250,1011,garden;heating;kitchen;pet_friendly;washer;wheelchair_access,Lakewood,CO,81210,USA,4,3.75,647,2025-10-08,2025-10-15,h_6130,2024-10-14T15:35:51
3b7357a9-2d18-4b95-b8f1-538db7c5186c,1BR Duplex in Colorado Springs,"Walkable location with shops, cafes, and nightlife nearby.",Duplex,1,1,156,788,ac;balcony;dryer;fireplace;heating;pool;wheelchair_access,Colorado Springs,CO,84672,USA,2,4.45,106,2025-11-22,2025-11-28,h_5802,2024-09-28T15:35:51
1999cc47-ac93-43e0-8736-e84d488b9291,2BR Bungalow in Savannah,Cozy retreat with fully equipped kitchen and workspace.,Bungalow,2,2,136,823,fireplace;kitchen;parking;washer;wheelchair_access;wifi,Savannah,GA,38659,USA,4,4.61,6,2025-11-10,2025-11-20,h_7325,2024-09-24T15:35:51
7aa7276d-66bf-4ba1-801a-3381f80fb943,3BR Duplex in Rochester,Boutique-style decor with comfort-focused amenities.,Duplex,3,3,354,1736,ac;dryer;elevator;heating;kitchen;washer,Rochester,NY,15617,USA,6,4.93,663,2025-12-05,2025-12-18,h_9269,2024-12-08T15:35:51
13788c1f-26eb-4beb-8fc9-9dadd72dc8a3,5BR Duplex in Fort Collins,Quiet residential area with quick access to downtown attractions.,Duplex,5,5,818,2718,ac;balcony;dryer;elevator;kitchen;pet_friendly;pool;wifi,Fort Collins,CO,84799,USA,10,4.96,559,2025-12-03,2025-12-11,h_4007,2025-01-11T15:35:51
aeebde04-e596-4da3-93c7-11ffabbc1a20,2BR Condo in Atlanta,Boutique-style decor with comfort-focused amenities.,Condo,2,2,192,948,ac;parking;pet_friendly;wheelchair_access;wifi,Atlanta,GA,30040,USA,4,4.49,246,2025-10-21,2025-10-28,h_8874,2024-09-28T15:35:51
a6864c01-753e-4934-940d-58027b7f10e5,1BR Condo in Peoria,Quiet residential area with quick access to downtown attractions.,Condo,1,1,83,697,ac;balcony;dryer;elevator;kitchen;pet_friendly;pool;wheelchair_access,Peoria,IL,63692,USA,2,3.94,0,2025-12-08,2025-12-22,h_2726,2024-10-25T15:35:51
1fe7803e-9a9b-435e-90cd-a09a808e96a4,House in Corvallis,Boutique-style decor with comfort-focused amenities.,House,0,1,77,619,balcony;dryer;fireplace;gym;kitchen;wheelchair_access;wifi,Corvallis,OR,102145,USA,2,4.06,874,2025-10-21,2025-10-29,h_4801,2025-01-23T15:35:51
778ee20d-1b95-4bb9-afc0-a9fe7c76a41f,3BR Bungalow in Aurora,Quiet residential area with quick access to downtown attractions.,Bungalow,3,3,408,1250,ac;balcony;dryer;elevator;gym;kitchen;pool;wheelchair_access;wifi,Aurora,CO,83929,USA,6,3.88,43,2025-10-11,2025-10-25,h_9107,2025-05-21T15:35:51
46a6d3cb-397f-4a5c-b116-6f2b3e686b54,4BR Bungalow in Lee's Summit,Cozy retreat with fully equipped kitchen and workspace.,Bungalow,4,4,346,1496,dryer;elevator;garden;gym;heating;parking;washer;wheelchair_access;wifi,Lee's Summit,MO,66314,USA,8,4.81,792,2025-10-17,2025-10-26,h_1975,2025-05-10T15:35:51
a6f9500b-677d-4571-8cae-22dfe66ca32b,1BR Duplex in Spokane,Boutique-style decor with comfort-focused amenities.,Duplex,1,1,104,715,ac;elevator;kitchen;parking;pool;washer;wifi,Spokane,WA,100210,USA,2,3.76,365,2025-11-17,2025-11-24,h_2770,2024-10-19T15:35:51
cc0f4523-0a3e-4592-87d3-13e20691cc45,5BR Apartment in Boulder,Charming home with a private garden and outdoor seating.,Apartment,5,5,873,3027,balcony;dryer;elevator;heating;kitchen;pet_friendly;washer;wheelchair_access;wifi,Boulder,CO,81738,USA,10,4.79,0,2025-11-30,2025-12-09,h_7953,2025-08-18T15:35:51
a8c50333-e709-40eb-820c-a6601646394d,3BR Duplex in Virginia Beach,Spacious layout ideal for groups and longer stays.,Duplex,3,3,297,1074,ac;balcony;fireplace;gym;heating;pet_friendly;washer,Virginia Beach,VA,22285,USA,6,4.1,955,2025-10-22,2025-10-30,h_1338,2025-09-06T15:35:51
6d14a224-f6ce-46d8-a3b2-3c9480f8739b,2BR Apartment in Orlando,High-rise unit with expansive city views and balcony.,Apartment,2,2,216,865,balcony;elevator;fireplace;parking;pet_friendly;wheelchair_access,Orlando,FL,35057,USA,4,4.86,692,2025-10-27,2025-11-09,h_5983,2025-05-27T15:35:51
9450b8b6-85e2-4403-9b5b-8f3f3d2c5f60,5BR Cottage in Chapel Hill,Quiet residential area with quick access to downtown attractions.,Cottage,5,5,421,3367,balcony;elevator;garden;heating;parking;pool;wifi,Chapel Hill,NC,29233,USA,10,4.52,258,2025-09-24,2025-09-28,h_3358,2025-05-10T15:35:51
6967696c-94c5-47e5-b6af-00c0e7635f3f,1BR Studio in Rochester,"Walkable location with shops, cafes, and nightlife nearby.",Studio,1,1,75,746,balcony;dryer;elevator;fireplace;garden;gym;heating;kitchen;parking,Rochester,MN,56520,USA,2,4.41,32,2025-11-23,2025-11-28,h_5043,2025-06-01T15:35:51
af59cf3b-ea1a-4a24-817e-94f3ac25fb3e,4BR Loft in Raleigh,High-rise unit with expansive city views and balcony.,Loft,4,4,383,2146,balcony;fireplace;garden;kitchen;parking;pet_friendly;pool;washer;wheelchair_access,Raleigh,NC,32668,USA,8,3.96,474,2025-10-16,2025-10-19,h_2896,2025-02-18T15:35:51
ce3f168a-cc7e-430c-b482-c9b231fdc427,4BR Condo in Cambridge,Renovated interior with open-plan living and natural light.,Condo,4,4,695,1934,ac;gym;heating;kitchen;pool;washer;wheelchair_access,Cambridge,MA,10758,USA,8,4.37,555,2025-11-28,2025-12-06,h_1032,2025-06-29T15:35:51
a386f8c8-4929-4a42-99ef-e290cdb1cd20,3BR Apartment in Murfreesboro,Cozy retreat with fully equipped kitchen and workspace.,Apartment,3,3,267,1797,ac;elevator;garden;heating;parking;pet_friendly;pool;washer,Murfreesboro,TN,44824,USA,6,4.01,490,2025-12-03,2025-12-10,h_7694,2024-11-21T15:35:51
1f7cd5a6-9de7-4501-9d0f-2ab6a0db693b,2BR Apartment in Scranton,Family-friendly neighborhood near parks and schools.,Apartment,2,2,171,769,ac;elevator;fireplace;heating;kitchen;parking;pool;washer,Scranton,PA,16497,USA,4,4.81,46,2025-11-09,2025-11-16,h_8318,2025-02-22T15:35:51
c26e09d8-4ee4-42c8-8b02-5d6ebff72d31,5BR Duplex in Schenectady,Charming home with a private garden and outdoor seating.,Duplex,5,5,715,3171,balcony;dryer;garden;kitchen;parking;washer;wheelchair_access,Schenectady,NY,11496,USA,10,4.84,632,2025-11-07,2025-11-14,h_2816,2025-04-03T15:35:51
16944803-e58b-4de6-ac9a-6803defa9b70,2BR Loft in Duluth,Cozy retreat with fully equipped kitchen and workspace.,Loft,2,2,192,801,fireplace;gym;heating;kitchen;washer,Duluth,MN,55031,USA,4,4.32,136,2025-10-26,2025-11-05,h_8283,2025-07-27T15:35:51
77a12d45-56d5-4295-9cc8-f9db424da9c1,1BR Apartment in Reading,Spacious layout ideal for groups and longer stays.,Apartment,1,1,70,636,ac;balcony;dryer;elevator;fireplace;gym;pet_friendly;pool;wifi,Reading,PA,19302,USA,2,4.05,78,2025-10-20,2025-10-26,h_9827,2024-11-06T15:35:51
0ed5623e-c47b-4377-aa1d-064f2b4aafb3,1BR Loft in Franklin,Family-friendly neighborhood near parks and schools.,Loft,1,1,92,532,balcony;dryer;elevator;fireplace;gym;pet_friendly;pool,Franklin,TN,40319,USA,2,4.91,953,2025-11-20,2025-11-25,h_7436,2024-11-04T15:35:51
b4c44ac4-27a5-4469-bfd2-a1f5e39a2812,1BR Studio in Cambridge,Spacious layout ideal for groups and longer stays.,Studio,1,1,104,479,balcony;dryer;garden;heating;washer;wifi,Cambridge,MA,02444,USA,2,4.28,127,2025-11-26,2025-11-29,h_3445,2025-04-23T15:35:51
